"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"1_pcg_411700","Clients - retenues de garantie","411700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_413000","Clients - effets a recevoir","413000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_416000","Clients douteux ou litigieux","416000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_417000","Créances sur travaux non encore facturables","417000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_418000","Clients - produits non encore factures (produits a recevoir)","418000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_418100","Factures a établir","418100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_418800","Intérêts courus","418800","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_419000","Clients créditeurs","419000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_419100","Clients - avances et acomptes reçus sur commandes","419100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_419600","Clients - dettes pour emballages et matériel consignes","419600","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_419700","Clients - autres avoirs","419700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_419800","Rabais, remises, ristournes à accorder et autres avoirs à établir","419800","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_421000","Personnel - avances et acomptes","421000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_422000","Comites d'entreprises et autres organes représentatifs du personnel","422000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_423000","Personnel, œuvres sociales","423000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_425000","Personnel – rémunérations dues","425000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_426000","Personnel – dépôts","426000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_427000","Personnel - oppositions","427000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_428200","Dettes provisionnées pour congés a payer","428200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_428600","Autres charges a payer","428600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_428700","Produits a recevoir","428700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_431000","État - subventions a recevoir","431000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_432000","État, Impôts et taxes retenus a la source","432000","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_432001","Retenue 5%","432001","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_432002","Impôt (déclaration mensuelle)","432002","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_432100","IRPP a payer","432100","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_433000","Opérations particulières avec l’état, les collectivités publiques, les organismes internationaux","433000","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_434100","Retenue a la source","434100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_434200","Acomptes provisionnels","434200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_434300","Impôt a liquider","434300","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_434900","Impôts différés","434900","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_435000","Obligations cautionnées","435000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436500","Taxes sur le chiffre d'affaires à décaisser","436500","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436510","TVA sur autres biens et services","436510","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436520","FODEC","436520","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436580","Autres taxes sur le chiffre d'affaires","436580","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436600","Taxes sur le chiffre d'affaires déductibles","436600","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436620","TVA sur immobilisations","436620","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366200","TVA sur immobilisations 29%","4366200","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366201","TVA sur immobilisations 19%","4366201","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366202","TVA sur immobilisations 13%","4366202","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366203","TVA sur immobilisations 7%","4366203","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436630","TVA transférée par d'autres entreprises","436630","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436660","TVA sur autres biens et services","436660","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366600","TVA sur autres biens et services 29%","4366600","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366601","TVA sur autres biens et services 19%","4366601","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366602","TVA sur autres biens et services 13%","4366602","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4366603","TVA sur autres biens et services 7%","4366603","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436670","Crédit de TVA a reporter","436670","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436680","Autres taxes sur le chiffre d'affaires","436680","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436700","Taxes sur le chiffre d'affaires collectées par l'entreprise","436700","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436710","TVA collectée","436710","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436711","TVA collectée sur les débits","436711","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367110","TVA collectée sur les débits 29%","4367110","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367112","TVA collectée sur les débits 19%","4367112","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367114","TVA collectée sur les débits 13%","4367114","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367116","TVA collectée sur les débits 7%","4367116","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436712","TVA collectée sur les encaissements","436712","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367120","TVA collectée sur les encaissements 29%","4367120","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367121","TVA collectée sur les encaissements 19%","4367121","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367122","TVA collectée sur les encaissements 13%","4367122","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_4367123","TVA collectée sur les encaissements 7%","4367123","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436780","Autres taxes sur le chiffre d'affaires","436780","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_436800","Taxes sur le chiffre d'affaires à régulariser ou en attente","436800","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_437000","Autres impôts, taxes et versements assimiles","437000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_438200","Charges fiscales sur congés a payer","438200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_438600","Autres charges a payer","438600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_438700","Produits a recevoir","438700","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_441100","Créances et intérêts courus","441100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_441200","Dettes et intérêts a payer","441200","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_442100","Principal","442100","account.data_account_type_payable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_442800","Intérêts courus","442800","account.data_account_type_payable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_446000","Associes – opérations sur le capital","446000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_447000","Associes - dividendes a payer","447000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_448100","Opérations courantes","448100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_448800","Intérêts courus","448800","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_452000","Créances sur cessions d'immobilisations","452000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_453100","CNSS","453100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453110","organisme social","453110","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453180","Autres","453180","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453800","Organismes sociaux - charges a payer et produits à recevoir","453800","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453820","Charges sociales sur congés à payer","453820","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453860","Autres charges a payer","453860","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_453870","Produits a recevoir","453870","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_454000","Dettes sur acquisitions de valeurs mobilières de placement","454000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_455000","Créances sur cessions de valeurs mobilières de placement","455000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_457000","Autres comptes débiteurs ou créditeurs","457000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_458600","Charges a payer","458600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_458700","Produits a recevoir","458700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_461000","Compte d'attente","461000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_465100","Différences de conversion actif","465100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_465200","Différences de conversion passif","465200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_468000","Autres comptes transitoires","468000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_471000","Charges constatées d'avance","471000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_472000","Produits constates d'avance","472000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_478600","Charges","478600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_478700","Produits","478700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_480000","Provisions courantes pour risques et charges","480000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_491000","Provisions pour dépréciation des comptes clients","491000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_494100","Comptes du groupe","494100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_494200","Comptes courants des associes","494200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_494800","Opérations faites en commun","494800","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_495000","Provisions pour dépréciation des comptes de débiteurs divers","495000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_495200","Créances sur cession d'immobilisation","495200","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_495500","Créances sur cession des valeurs mobilières de placement","495500","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_495700","Autres comptes débiteurs","495700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template","True"
"1_pcg_501000","Emprunts courants lies au cycle d'exploitation","501000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_505000","Échéances a moins d'un an sur emprunts non courants","505000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_506100","Crédit de mobilisation de créances commerciales","506100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_506300","Mobilisation de créances nées a l’étranger","506300","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_506700","Autres concours bancaires","506700","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_507000","Emprunts échus et impayés","507000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_508000","Intérêts courus (a subdiviser selon la même ventilation que le compte 50)","508000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_511000","Prêts courants lies au cycle d'exploitation","511000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_516000","Échéances a moins d'un an sur prêts non courants","516000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_517000","Échéances a moins d'un an sur autres créances financières","517000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_518000","Intérêts courus","518000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_523000","Actions","523000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_523100","Titres cotes","523100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_523500","Titres non cotes","523500","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_524000","Autres titres conférant un droit de propriété","524000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_525000","Obligations et bons émis par la société et rachetés par elle","525000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_526100","Titres cotes","526100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_526500","Titres non cotes","526500","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_526600","Échéances a moins d'un an sur les obligations immobilisées","526600","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_527000","Bons du trésor et bons de caisse a court terme","527000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_528100","Autres valeurs mobilières","528100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_528800","Intérêts courus sur obligations, bons et valeurs assimilées","528800","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_529000","Versements restant a effectuer sur valeurs mobilières de placement non libérées","529000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_531100","Coupons échus a l'encaissement","531100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_531200","Chèques a encaisser","531200","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_531400","Effets a l'escompte","531400","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_532000","Banque","532000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_5320001","Liquidités","5320001","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_5320002","Banque","5320002","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_534000","CCP","534000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_535000","Comptes au trésor","535000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_537000","Autres organismes financiers","537000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_541100","Caisse en dinars","541100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_541400","Caisse en devises","541400","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_542000","Caisses succursales","542000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_550000","Régies d'avances et accréditifs","550000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_580000","Virements internes","580000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_580001","Transfert de liquidités","580001","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_590000","Provisions pour dépréciation des comptes financiers (Même ventilation que les comptes de la classe 5)","590000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_601000","Achats stockes - Matières premières et fournitures liées","601000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_602100","Matières consommables","602100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_602200","Fournitures consommables","602200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_602300","FRAIS DE COMMUNICATION","602300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_602600","Emballages","602600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_603000","Variation des stocks (approvisionnements et marchandises)","603000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_603100","Variation des stocks de matières premières (et fournitures)","603100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_603200","Variation des stocks des autres approvisionnements","603200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_603700","Variation des stocks de marchandises","603700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_604000","Achats d’études et de prestations de services (y compris achat de sous-traitance de production)","604000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_605000","Achats de matériel, équipements et travaux","605000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_605100","Taxes Douanes","605100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_605200","Fret et débarquement","605200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_605300","Magasinage","605300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_606000","Achats non stockes de matières et fournitures","606000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_606001","Frais alimentation","606001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_606002","Frais électricité","606002","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_606003","Frais divers","606003","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_606004","Frais Eaux","606004","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_607000","Achats de marchandises","607000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_607001","Frais GAZOIL","607001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_608000","Achats lies a une modification comptable a prendre en compte dans le résultat de l'exercice ou a une activité abandonnée","608000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_609000","Rabais, remises et ristournes obtenus sur achats","609000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_609800","Lies a une modification comptable a prendre en compte dans le résultat de l'exercice ou a une activité abandonnée","609800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_611000","Sous-traitance générale","611000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_612000","Redevances pour utilisation d'immobilisations concédées","612000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_613000","Locations (y compris malis sur emballages)","613000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_613500","Location de voiture","613500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_613600","Location Chariot élévateur","613600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_614000","Charges locatives et de copropriété","614000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_614100","Syndique","614100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_615000","Entretien et repartions","615000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_615300","Entretient véhicule","615300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_616000","Primes d'assurances","616000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_617000","Études, recherches et divers services extérieurs","617000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_617001","Installation et maintenance Logiciels","617001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_618000","Autres charges liées a une modification comptable a prendre en compte dans le résultat de l'exercice ou a une activité abandonnée","618000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_619000","Rabais, remises et ristournes obtenus sur services extérieurs","619000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_621000","Personnel extérieur a l'entreprise","621000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_622000","Rémunération d'intermédiaires et honoraires","622000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_622002","honoraire transitaire","622002","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
