"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"1_pcg_622004","honoraire avocat","622004","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_622005","frais transitaire divers","622005","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_623000","Publicité, publications, relations publiques","623000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624001","Taxe Autoroutes","624001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624100","Transports sur achats","624100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624200","Transports sur ventes","624200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624400","Transports administratifs","624400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624500","Transport matériels","624500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624700","Transports collectifs du personnel","624700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_624800","Divers","624800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_625100","Voyages et déplacements","625100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_625200","Frais hôtels","625200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_625500","Frais de déménagement","625500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_625600","Missions","625600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_625700","Réceptions","625700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_626000","Frais postaux et frais de télécommunications","626000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_626100","Frais de communication","626100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_626200","Frais postaux","626200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_626300","Frais Internet","626300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_627100","Frais sur titres (achats, vente, garde)","627100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_627200","Commissions et frais sur émission d'emprunts","627200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_627500","Frais sur effets","627500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_627600","Location de coffres","627600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_627800","Autres frais et commissions sur prestations de services","627800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_628000","Autres services extérieurs lies a une modification comptable a prendre en compte dans le résultat de l'exercice ou a une activité","628000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_629000","Rabais, remises et ristournes obtenus sur autres services extérieurs","629000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_631000","Redevances pour concessions de marques, brevets, licences, procédés, droits et valeurs similaires","631000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_633000","Jetons de présence","633000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_634100","Créances de l'exercice","634100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_634400","Créances des exercices antérieurs","634400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_635100","Quote-part de bénéfice transférée (comptabilité du gérant)","635100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_635500","Quote-part de perte supportée (comptabilité des associes non gérants)","635500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_636000","Charges nettes sur cessions d'immobilisations et autres pertes sur éléments non récurrents ou exceptionnels","636000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_637000","Réduction de valeur","637000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_638000","Charges diverses ordinaires liées a une modification comptable a prendre en compte dans le résultat de l'exercice ou a une activité","638000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640000","Salaires","640000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640001","Indemnités de transport","640001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640002","Indemnités de présences","640002","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640003","Frais affiliation CNSS","640003","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640100","Heures supplémentaires","640100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640200","Primes","640200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640400","Avantages en nature","640400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_640900","Autres compléments de salaires","640900","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_642000","Appointements","642000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_642100","Heures supplémentaires","642100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_642200","Primes","642200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_642300","Gratifications","642300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_642400","Avantages en nature","642400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_643000","Indemnités représentatives de frais","643000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_644000","Commissions sur achats","644000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_644100","Commissions sur ventes","644100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_645000","Réménuration des administrateurs, gérants et associes","645000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646000","Charges connexes aux salaires","646000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646010","Congés payes","646010","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646020","Indemnités de préavis et de licenciements (gratification de fin de service)","646020","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646040","Supplément familial","646040","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646200","Charges connexes aux appointements","646200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646210","Congés payés","646210","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646220","Indemnités de préavis et de licenciement (gratification de fin de service)","646220","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646400","Charges connexes aux commissions","646400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646410","Congés payés","646410","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646420","Indemnités de préavis et de licenciement (gratification de fin de service)","646420","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646440","Supplément familial","646440","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646500","Charges connexes aux rémunérations des administrateurs et gérants","646500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646510","Congés payés","646510","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646520","Indemnités de préavis et de licenciement","646520","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_646540","Supplément familial","646540","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647000","Cotisations de sécurité sociale sur salaires","647000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647001","Accident de travail","647001","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647200","Cotisations de sécurité sociale sur appointements","647200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647400","Cotisations de sécurité sociale sur commissions","647400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647500","Cotisations de sécurité sociale sur rémunérations des administrateurs et gérants","647500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_647600","Prestations directes","647600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_648000","Charges de personnel liées a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","648000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_649000","Autres charges de personnel","649000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_649500","Au très charges sociales","649500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651100","Intérêts des emprunts et dettes","651100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651160","Des emprunts et dettes assimilées","651160","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651170","Des dettes rattachées a des participations","651170","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651500","Intérêts des comptes courants et des dépôts créditeurs","651500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651600","Intérêts bancaires et sur opérations de financement","651600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651700","Intérêts des obligations cautionnées","651700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_651800","Intérêts des autres dettes (y compris les pénalités et intérêts de retard sur emprunts)","651800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_653000","Pertes sur créances liées a des participations","653000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_654000","Escomptes accordes","654000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_655000","Pertes de change","655000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_656000","Charges nettes sur cessions de valeurs mobilières","656000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_657000","Autres charges financières","657000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_658000","Charges financières liées a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","658000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_661100","TFP","661100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_661200","FOPROLOS","661200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_661800","Autres","661800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665100","Impôts et taxes divers (sauf impôts sur les bénéfices)","665100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665200","Taxes sur le chiffre d'affaires non récupérables","665200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665300","Pénalités de retard","665300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665400","Droits d'enregistrement et de timbre","665400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665500","Taxes sur les véhicules","665500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_665800","Autres droits","665800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_668000","Impôts et taxes lies a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","668000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_670000","Pertes extraordinaires","670000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681110","Immobilisations incorporelles","681110","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681120","Immobilisations corporelles","681120","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681200","Dotations aux résorptions des charges reportées","681200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681500","Dotations aux provisions pour risques et charges d'exploitation","681500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_6816","Dotations aux provisions pour dépréciation des immobilisations incorporelles et corporelles","6816","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681610","Immobilisations incorporelles","681610","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681620","Immobilisations corporelles","681620","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681730","Stocks et en-cours","681730","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681740","Créances","681740","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_681800","Dotations aux amortissements et aux provisions liées a une modification comptable a imputer au résultat de l'exercice ou a une a","681800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686100","Dotations aux amortissements des primes de remboursement des obligations","686100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686500","Dotations aux provisions pour risques et charges financières","686500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686600","Dotations aux provisions pour dépréciation des éléments financiers","686600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686620","Immobilisations financières","686620","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686650","Placements et prêts courants","686650","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_686800","Dotations aux amortissements et aux provisions liées a une modification comptable inscrite dans le résultat de l'exercice ou a u","686800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_691000","Impôts sur les bénéfices calcules sur le résultat des activités ordinaires","691000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_695000","Autres impôts sur les bénéfices (régimes particuliers)","695000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_697000","Impôts sur les bénéfices calcules sur les éléments extraordinaires","697000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_701100","Produits finis achevés","701100","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_701200","Produits finis non achevés (contrat de longue durée)","701200","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_702000","Ventes de produits intermédiaires","702000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_703000","Ventes de produits résiduels","703000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_704000","Travaux","704000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_705000","Études et prestations de services","705000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_706000","Produits des activités annexes","706000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_707000","Ventes de marchandises","707000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_708000","Ventes liées a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","708000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709100","Sur ventes de produits finis","709100","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709200","Sur ventes de produits intermédiaires","709200","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709400","Sur travaux","709400","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709500","Sur études et prestations de services","709500","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709600","Sur activités annexes","709600","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709700","Sur ventes de marchandises","709700","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_709800","Sur ventes liées a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","709800","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_713300","Variations des en-cours de production de biens","713300","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_713400","Variation des en-cours de production de services","713400","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_713500","Variation des stocks de produits","713500","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_721000","Immobilisations incorporelles","721000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_722000","Immobilisations corporelles","722000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_728000","Production immobilisée liée a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","728000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_731000","Redevances pour concessions, brevets, licences, marques, procédés, droits et valeurs similaires","731000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_732000","Revenus des immeubles non affectes aux activités professionnelles","732000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_733000","Jetons de présence et rémunérations d'administrateurs, gérants","733000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_734000","Ristournes perçues des coopératives (provenant des excédents)","734000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_735000","Quotes-parts de résultat sur opérations faites en commun","735000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_736000","Produits nets sur cessions d'immobilisations et autres gains sur éléments non récurrents ou exceptionnels","736000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_738000","Produits divers ordinaires lies a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","738000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_739000","Quotes-parts des subventions d'investissement inscrites au résultat de l'exercice","739000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_741000","Subventions d'exploitation","741000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_745000","Subventions d’équilibre","745000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_748000","Subventions liées a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","748000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_751000","Produits des participations","751000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_752000","Produits des autres immobilisations financières","752000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_753000","Revenus des autres créances","753000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_754000","Revenus des valeurs mobilières de placement","754000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_755000","Escomptes obtenus","755000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_756000","Gains de change","756000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_757000","Produits nets sur cessions de valeurs mobilières","757000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_758000","Produits financiers lies a une modification comptable a imputer au résultat de l'exercice ou a une activité abandonnée","758000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_770000","Gains extraordinaires","770000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781100","Reprises sur amortissements des immobilisations incorporelles et corporelles","781100","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781110","Immobilisations incorporelles","781110","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781120","Immobilisations corporelles","781120","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781500","Reprises sur provisions pour risques et charges d'exploitation","781500","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781600","Reprises sur provisions pour dépréciation des immobilisations incorporelles et corporelles","781600","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781610","Immobilisations incorporelles","781610","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781620","Immobilisations corporelles","781620","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781700","Reprises sur provisions pour dépréciation des actifs courants (autres que les valeurs mobilières de placement et les équivalents","781700","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781730","Stocks et en-cours","781730","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781740","Créances","781740","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_781800","Reprises sur provisions liées a une modification comptable inscrite aux résultats ou a une activité abandonnée","781800","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_786500","Reprises sur provisions pour risque et charges financières","786500","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_786600","Reprises sur provisions pour dépréciation des éléments financiers","786600","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_786800","Reprises sur provisions (a inscrire dans les produits financiers) liées a une modification comptable inscrite aux résultats de o","786800","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
"1_pcg_790000","Transferts de charges (A ventiler en fonction des comptes ou ont été imputées les charges à transférer) Fonctionnement général d","790000","account.data_account_type_revenue","l10n_tn.l10n_tn_pcg_chart_template","False"
